id,name,email,phone,website,zip,date
7872,Sara,user7872@example.com,+212612906232,https://www.github.com,ABCDE,2026-02-30
7873,Lina,,+212676447269,https://www.github.com,ABCDE,
7874,Sara,foo@@bar,,,12,2026-02-30
7875,Alice,user7875@example.com,,https://www.github.com,ABCDE,2026/13/40
7876,John123,user7876@example.com,+21266123,htp:/bad,12,2026-02-30
7877,Bob,foo@@bar,,http://google.com,,2026-08-01
7878,Alice,user7878@example.com,061234,http://amazon.com,90210,2026-02-30
7879,John,user7879@example.com,+21266123,http://amazon.com,10000,2026-02-30
7880,Mike,user7880@example.com,061234,htp:/bad,10000,2026-08-01
7881,Alice,test@mail.com,+21266123,https://www.github.com,10000,2026-08-01
7882,Mike,bademail,+21266123,htp:/bad,ABCDE,2026/13/40
7883,Alice,bademail,,https://openai.com,12,01-01-2026
7884,Mike,test@mail.com,+21266123,https://openai.com,90210,2026-02-30
7885,Bob,,+212654433185,http://google.com,,2026/13/40
7886,@@Mike,,+21266123,http://amazon.com,ABCDE,2026/13/40
7887,John,,+21266123,htp:/bad,90210,2026-08-01
7888,Lina,bademail,+212690763118,https://openai.com,ABCDE,
7889,Mike,user7889@example.com,,http://amazon.com,ABCDE,2026-02-30
7890,,bademail,+212681467712,https://google.com,12,2026-08-01
7891,Bob,,123,https://openai.com,ABCDE,
7892,Sara,bademail,+21266123,http://google.com,,01-01-2026
7893,Lina,,+21266123,https://google.com,,2026-02-30
7894,Mike,foo@@bar,+21266123,,ABCDE,2026/13/40
7895,Lina,user7895@example.com,+21266123,https://www.github.com,,
7896,Mike,,+21266123,http://google.com,,2026-02-30
7897,John,test@mail.com,,https://google.com,10000,2026-02-30
7898,Mike,user7898@example.com,061234,https://openai.com,12,2026-08-01
7899,Mike,user7899@example.com,123,https://openai.com,10000,2026/13/40
7900,,user7900@example.com,+21266123,htp:/bad,ABCDE,01-01-2026
7901,John123,bademail,+21266123,https://google.com,90210,2026/13/40
7902,Sara,user7902@example.com,,,,2026-02-30
7903,Mike,user7903@example.com,,http://google.com,90210,2026-02-30
7904,Lina,user7904@example.com,+21266123,https://openai.com,10000,01-01-2026
7905,Mike,user7905@example.com,,https://google.com,ABCDE,2026-08-01
7906,@@Mike,user7906@example.com,+212611566455,http://google.com,,2026/13/40
7907,@@Mike,,061234,https://www.github.com,ABCDE,2026-02-30
7908,Alice,user7908@example.com,,http://amazon.com,10000,
7909,Alice,test@mail.com,+21266123,https://www.github.com,,
7910,Lina,user7910@example.com,,http://google.com,12,2026-02-30
7911,Lina,,+212676103289,https://google.com,ABCDE,2026/13/40
7912,Sara,user7912@example.com,,http://amazon.com,,01-01-2026
7913,Mike,user7913@example.com,061234,,90210,2026-02-30
7914,Mike,user7914@example.com,+21266123,https://google.com,12,
7915,John123,foo@@bar,123,,ABCDE,2026-08-01
7916,Sara,test@mail.com,123,https://openai.com,90210,2026/13/40
7917,@@Mike,bademail,123,http://google.com,ABCDE,2026-02-30
7918,Bob,user7918@example.com,+21266123,https://www.github.com,90210,
7919,Alice,user7919@example.com,,,10000,2026-02-30
7920,,bademail,,http://amazon.com,,01-01-2026
7921,,user7921@example.com,061234,htp:/bad,12,
7922,Mike,test@mail.com,123,htp:/bad,90210,
7923,Lina,test@mail.com,,http://google.com,,2026/13/40
7924,Sara,user7924@example.com,123,https://google.com,10000,2026-02-30
7925,,foo@@bar,+212652382876,,12,2026-02-30
7926,John123,user7926@example.com,123,,ABCDE,2026-02-30
7927,Sara,user7927@example.com,061234,https://www.github.com,12,2026-02-30
7928,Bob,test@mail.com,123,htp:/bad,ABCDE,2026-08-01
7929,Mike,user7929@example.com,061234,htp:/bad,10000,
7930,Alice,foo@@bar,,https://openai.com,,
7931,Mike,foo@@bar,,https://google.com,,2026/13/40
7932,@@Mike,bademail,,htp:/bad,10000,2026/13/40
7933,Bob,user7933@example.com,123,http://amazon.com,,
7934,Mike,user7934@example.com,+212633811293,htp:/bad,12,2026/13/40
7935,Sara,test@mail.com,,https://www.github.com,,2026-02-30
7936,John,user7936@example.com,123,htp:/bad,90210,2026-02-30
7937,Alice,test@mail.com,+212637688172,https://google.com,,01-01-2026
7938,John,bademail,123,http://amazon.com,ABCDE,01-01-2026
7939,Bob,bademail,+212620632657,https://google.com,90210,01-01-2026
7940,John,user7940@example.com,+21266123,https://google.com,12,2026-02-30
7941,@@Mike,bademail,,http://amazon.com,,2026-02-30
7942,Lina,user7942@example.com,123,,ABCDE,2026-08-01
7943,John,test@mail.com,+212635027960,htp:/bad,ABCDE,2026/13/40
7944,@@Mike,test@mail.com,+212652536731,http://google.com,,2026/13/40
7945,John123,user7945@example.com,+21266123,htp:/bad,90210,2026-08-01
7946,,foo@@bar,061234,https://www.github.com,,
7947,Sara,test@mail.com,+212679788310,http://google.com,,2026/13/40
7948,Sara,test@mail.com,+212658212341,http://amazon.com,12,2026-08-01
7949,@@Mike,bademail,,https://google.com,12,2026-02-30
7950,John123,user7950@example.com,123,https://google.com,90210,2026-02-30
7951,Lina,user7951@example.com,+21266123,http://google.com,,2026-08-01
7952,,user7952@example.com,,https://openai.com,12,01-01-2026
7953,Alice,bademail,+21266123,http://google.com,10000,
7954,John,test@mail.com,061234,htp:/bad,90210,2026-08-01
7955,Sara,user7955@example.com,+21266123,http://amazon.com,12,2026-08-01
7956,John,bademail,,https://openai.com,90210,01-01-2026
7957,John123,foo@@bar,,http://amazon.com,ABCDE,01-01-2026
7958,Alice,bademail,123,http://google.com,,2026-02-30
7959,Sara,user7959@example.com,,http://google.com,12,2026/13/40
7960,Mike,user7960@example.com,+212656998472,https://google.com,10000,
7961,Bob,foo@@bar,123,https://openai.com,90210,2026/13/40
7962,Alice,user7962@example.com,,https://www.github.com,,2026-02-30
7963,Alice,foo@@bar,+21266123,http://amazon.com,90210,01-01-2026
7964,Bob,bademail,+212665380658,http://amazon.com,,
7965,,bademail,+21266123,https://www.github.com,ABCDE,
7966,Bob,test@mail.com,123,https://google.com,90210,
7967,John,user7967@example.com,+212632084187,,10000,2026-02-30
7968,Sara,,123,https://openai.com,90210,2026-08-01
7969,Sara,,123,http://google.com,90210,01-01-2026
7970,John123,test@mail.com,+212658153231,https://google.com,90210,2026-02-30
7971,Lina,bademail,061234,https://openai.com,ABCDE,01-01-2026
7972,Alice,bademail,061234,https://openai.com,ABCDE,01-01-2026
7973,Sara,,,https://www.github.com,,2026/13/40
7974,Lina,test@mail.com,123,htp:/bad,,2026/13/40
7975,Alice,user7975@example.com,123,https://www.github.com,ABCDE,2026-02-30
7976,John,test@mail.com,123,,12,
7977,John123,foo@@bar,+21266123,https://google.com,10000,01-01-2026
7978,Bob,bademail,123,https://google.com,90210,2026-08-01
7979,Sara,,,https://google.com,10000,2026-08-01
7980,Bob,bademail,+21266123,http://google.com,ABCDE,
7981,,bademail,123,https://www.github.com,,2026/13/40
7982,John123,foo@@bar,123,https://www.github.com,ABCDE,2026/13/40
7983,Sara,user7983@example.com,+21266123,http://google.com,12,
7984,,user7984@example.com,123,http://amazon.com,90210,2026-08-01
7985,Bob,foo@@bar,,,12,01-01-2026
7986,Mike,user7986@example.com,+21266123,https://google.com,90210,2026-08-01
7987,,user7987@example.com,+21266123,http://amazon.com,12,
7988,John,foo@@bar,+21266123,,12,01-01-2026
7989,Sara,bademail,+21266123,https://www.github.com,12,2026/13/40
7990,Sara,user7990@example.com,,http://google.com,12,01-01-2026
7991,Bob,foo@@bar,061234,http://google.com,10000,2026/13/40
7992,John123,user7992@example.com,061234,http://amazon.com,,2026-02-30
7993,Sara,,123,htp:/bad,90210,2026/13/40
7994,Sara,user7994@example.com,123,https://google.com,10000,2026-02-30
7995,Sara,user7995@example.com,+21266123,https://www.github.com,10000,2026/13/40
7996,John123,,+212610618943,http://amazon.com,10000,2026-08-01
7997,Lina,foo@@bar,123,https://google.com,,2026-08-01
7998,Alice,user7998@example.com,+21266123,http://amazon.com,10000,2026-08-01
7999,Alice,test@mail.com,+212690621520,http://amazon.com,ABCDE,2026-02-30
8000,@@Mike,bademail,+212636663221,htp:/bad,10000,2026-08-01
8001,John,,+21266123,http://google.com,10000,2026/13/40
8002,,,,https://www.github.com,90210,2026-08-01
8003,Bob,user8003@example.com,,https://google.com,ABCDE,2026-08-01
8004,John,bademail,061234,http://google.com,ABCDE,01-01-2026
8005,Sara,foo@@bar,+21266123,https://openai.com,12,2026-08-01
8006,Lina,user8006@example.com,123,htp:/bad,ABCDE,2026-08-01
8007,Alice,test@mail.com,+21266123,htp:/bad,10000,01-01-2026
8008,Sara,test@mail.com,061234,http://amazon.com,,2026-02-30
8009,@@Mike,test@mail.com,061234,htp:/bad,ABCDE,2026/13/40
8010,Alice,bademail,+212692472374,http://google.com,,2026-02-30
8011,Sara,bademail,123,http://amazon.com,12,2026-08-01
8012,Bob,test@mail.com,+212629611704,,90210,01-01-2026
8013,Mike,user8013@example.com,,https://www.github.com,,2026-08-01
8014,,bademail,+21266123,https://www.github.com,90210,01-01-2026
8015,Alice,user8015@example.com,,https://openai.com,12,01-01-2026
8016,@@Mike,user8016@example.com,+21266123,http://google.com,ABCDE,2026-08-01
8017,Sara,test@mail.com,+212618329412,htp:/bad,ABCDE,2026/13/40
8018,Alice,user8018@example.com,061234,https://openai.com,,2026-02-30
8019,Alice,foo@@bar,123,https://google.com,90210,01-01-2026
8020,,bademail,+21266123,,10000,
8021,John123,,123,https://www.github.com,ABCDE,01-01-2026
8022,Bob,user8022@example.com,,http://google.com,12,2026/13/40
8023,@@Mike,bademail,123,https://www.github.com,12,
8024,Mike,bademail,061234,htp:/bad,,
8025,John123,bademail,123,htp:/bad,90210,2026-02-30
8026,John123,user8026@example.com,,https://www.github.com,,2026-02-30
8027,Mike,test@mail.com,123,http://google.com,,01-01-2026
8028,,test@mail.com,123,https://openai.com,90210,2026-08-01
8029,John123,test@mail.com,061234,,ABCDE,2026-08-01
8030,Alice,test@mail.com,061234,https://google.com,10000,2026-08-01
8031,Bob,user8031@example.com,123,https://www.github.com,,2026/13/40
8032,@@Mike,test@mail.com,123,,12,
8033,,,123,https://www.github.com,12,2026-02-30
8034,Lina,,123,https://openai.com,90210,2026-02-30
8035,@@Mike,user8035@example.com,123,https://openai.com,ABCDE,01-01-2026
8036,Bob,user8036@example.com,061234,http://google.com,10000,
8037,John123,,061234,htp:/bad,12,2026/13/40
8038,,test@mail.com,+212649133851,,12,2026-02-30
8039,John,test@mail.com,+21266123,htp:/bad,12,01-01-2026
8040,,test@mail.com,,http://google.com,90210,
8041,Sara,user8041@example.com,+21266123,,12,2026-08-01
8042,Sara,,,htp:/bad,90210,01-01-2026
8043,John123,user8043@example.com,123,http://google.com,,01-01-2026
8044,@@Mike,foo@@bar,061234,https://google.com,,2026/13/40
8045,John,bademail,+212695383444,htp:/bad,,01-01-2026
8046,@@Mike,test@mail.com,,https://google.com,12,2026/13/40
8047,Lina,bademail,061234,http://google.com,12,2026-08-01
8048,Mike,foo@@bar,123,http://google.com,90210,2026-08-01
8049,,user8049@example.com,,https://google.com,90210,
8050,Lina,user8050@example.com,+212648940582,https://www.github.com,,
8051,Mike,user8051@example.com,123,http://google.com,ABCDE,01-01-2026
8052,Sara,bademail,+212637001012,http://amazon.com,12,
8053,John,,+21266123,http://google.com,90210,2026/13/40
8054,John123,bademail,123,https://google.com,,2026/13/40
8055,Sara,,061234,https://www.github.com,10000,01-01-2026
8056,Alice,user8056@example.com,061234,https://www.github.com,10000,2026/13/40
8057,John123,user8057@example.com,,,10000,01-01-2026
8058,John123,user8058@example.com,+212613332736,https://openai.com,ABCDE,
8059,John,user8059@example.com,+212633189067,https://google.com,10000,01-01-2026
8060,Mike,bademail,061234,https://openai.com,ABCDE,01-01-2026
8061,Sara,bademail,+212699245529,http://google.com,,2026-02-30
8062,Alice,foo@@bar,061234,https://openai.com,12,
8063,Lina,user8063@example.com,+212655272072,htp:/bad,90210,2026/13/40
8064,Mike,foo@@bar,061234,https://openai.com,,2026-02-30
8065,Sara,user8065@example.com,061234,https://google.com,ABCDE,
8066,Lina,test@mail.com,+21266123,http://amazon.com,ABCDE,2026-08-01
8067,John123,user8067@example.com,+21266123,http://google.com,90210,2026-02-30
8068,Sara,,+21266123,http://amazon.com,10000,2026-02-30
8069,Lina,test@mail.com,,http://amazon.com,10000,2026/13/40
8070,,foo@@bar,+21266123,https://www.github.com,12,
8071,,test@mail.com,061234,http://google.com,,2026/13/40
8072,,test@mail.com,+21266123,https://www.github.com,10000,2026-02-30
8073,,bademail,+212659370676,https://openai.com,10000,2026/13/40
8074,Lina,,,https://www.github.com,10000,01-01-2026
8075,Lina,bademail,,http://amazon.com,10000,01-01-2026
8076,@@Mike,bademail,+21266123,https://google.com,90210,2026-08-01
8077,John123,bademail,061234,http://google.com,12,2026/13/40
8078,,user8078@example.com,123,https://google.com,90210,01-01-2026
8079,Bob,user8079@example.com,061234,https://openai.com,ABCDE,2026-02-30
8080,,user8080@example.com,+21266123,https://www.github.com,12,2026-08-01
8081,Alice,test@mail.com,+212613909615,http://amazon.com,90210,2026-02-30
8082,,test@mail.com,,https://www.github.com,90210,01-01-2026
8083,Mike,user8083@example.com,061234,http://amazon.com,,
8084,Alice,user8084@example.com,123,htp:/bad,12,2026/13/40
8085,,foo@@bar,061234,,12,01-01-2026
8086,Sara,bademail,,https://openai.com,,2026-08-01
8087,Bob,user8087@example.com,,https://google.com,12,2026-08-01
8088,John,foo@@bar,+21266123,https://www.github.com,ABCDE,2026-08-01
8089,@@Mike,,,htp:/bad,90210,2026/13/40
8090,Lina,test@mail.com,,https://openai.com,,2026/13/40
8091,Alice,foo@@bar,123,,90210,01-01-2026
8092,Bob,user8092@example.com,+21266123,http://amazon.com,12,
8093,John,foo@@bar,061234,http://google.com,ABCDE,2026/13/40
8094,Lina,,+212637956155,https://openai.com,10000,01-01-2026
8095,Alice,foo@@bar,123,https://www.github.com,10000,2026-02-30
8096,Sara,user8096@example.com,123,http://google.com,10000,2026/13/40
8097,@@Mike,,123,https://openai.com,10000,2026-08-01
8098,,test@mail.com,061234,http://amazon.com,ABCDE,01-01-2026
8099,@@Mike,test@mail.com,+21266123,htp:/bad,12,01-01-2026
8100,Alice,test@mail.com,,htp:/bad,10000,01-01-2026
8101,John123,,061234,https://google.com,ABCDE,2026-08-01
8102,Bob,user8102@example.com,123,,90210,2026/13/40
8103,Sara,test@mail.com,+212624975120,http://amazon.com,10000,2026-08-01
8104,Sara,,+212619068106,https://google.com,,2026/13/40
8105,@@Mike,foo@@bar,,,ABCDE,2026-08-01
8106,Sara,foo@@bar,,https://www.github.com,12,2026-02-30
8107,Sara,,061234,,10000,2026-02-30
8108,Lina,foo@@bar,123,,,2026-08-01
8109,Alice,foo@@bar,,http://google.com,ABCDE,2026-08-01
8110,Lina,foo@@bar,+21266123,https://www.github.com,90210,01-01-2026
8111,@@Mike,user8111@example.com,,http://google.com,ABCDE,2026/13/40
8112,Lina,foo@@bar,123,http://google.com,,2026-08-01
8113,Bob,test@mail.com,,,10000,2026-08-01
8114,Sara,user8114@example.com,,,10000,2026-08-01
8115,Alice,,061234,http://google.com,10000,2026-02-30
8116,Mike,test@mail.com,,https://www.github.com,90210,2026-02-30
8117,John,,123,https://www.github.com,ABCDE,2026-02-30
8118,John,test@mail.com,,htp:/bad,90210,2026-02-30
8119,Mike,user8119@example.com,,htp:/bad,ABCDE,2026-02-30
8120,Lina,,+21266123,,ABCDE,2026-02-30
8121,Lina,foo@@bar,+212650697354,htp:/bad,90210,01-01-2026
8122,John,bademail,+212614631824,http://amazon.com,12,2026-02-30
8123,John123,user8123@example.com,061234,htp:/bad,ABCDE,01-01-2026
8124,John,foo@@bar,+212632734827,htp:/bad,ABCDE,01-01-2026
8125,@@Mike,user8125@example.com,+21266123,https://google.com,90210,2026/13/40
8126,Sara,,123,https://www.github.com,12,
8127,Sara,test@mail.com,+21266123,https://www.github.com,90210,2026-08-01
8128,@@Mike,user8128@example.com,+212636027434,htp:/bad,10000,2026/13/40
8129,Alice,,+212665099645,https://openai.com,ABCDE,
8130,Sara,test@mail.com,,,ABCDE,2026-02-30
8131,Alice,,+212649624216,http://google.com,,01-01-2026
8132,Alice,bademail,,https://openai.com,,2026/13/40
8133,@@Mike,test@mail.com,+21266123,https://openai.com,,01-01-2026
8134,Mike,user8134@example.com,061234,https://www.github.com,ABCDE,2026-02-30
8135,Bob,test@mail.com,+21266123,http://amazon.com,ABCDE,2026-02-30
8136,,,,,ABCDE,2026-02-30
8137,Sara,test@mail.com,+21266123,http://google.com,90210,
8138,Lina,bademail,,htp:/bad,90210,
8139,Alice,test@mail.com,,http://amazon.com,10000,2026/13/40
8140,Alice,foo@@bar,061234,http://amazon.com,ABCDE,2026-08-01
8141,John,foo@@bar,+21266123,http://google.com,90210,2026-08-01
8142,@@Mike,user8142@example.com,+212690921176,https://openai.com,,01-01-2026
8143,Sara,,,,ABCDE,2026/13/40
8144,Sara,test@mail.com,123,https://www.github.com,ABCDE,2026/13/40
8145,Bob,user8145@example.com,123,http://google.com,90210,2026/13/40
8146,,user8146@example.com,+21266123,http://amazon.com,,01-01-2026
8147,Mike,,123,htp:/bad,10000,
8148,John,test@mail.com,123,http://google.com,10000,
8149,John,user8149@example.com,+212692633187,http://amazon.com,ABCDE,
8150,@@Mike,,061234,https://www.github.com,12,2026-08-01
8151,John123,,123,http://amazon.com,ABCDE,2026-08-01
8152,John123,,,http://amazon.com,90210,
8153,Alice,test@mail.com,+212665630715,http://google.com,90210,2026-08-01
8154,Lina,bademail,061234,https://openai.com,12,01-01-2026
8155,Sara,test@mail.com,+21266123,http://amazon.com,ABCDE,01-01-2026
8156,Lina,user8156@example.com,,http://google.com,90210,2026/13/40
8157,Sara,user8157@example.com,+212686733182,https://www.github.com,12,2026-08-01
8158,,user8158@example.com,+212698249396,https://openai.com,,01-01-2026
8159,Alice,user8159@example.com,061234,htp:/bad,12,2026/13/40
8160,,user8160@example.com,+212657896558,https://openai.com,10000,2026-08-01
8161,John,foo@@bar,+212640548568,htp:/bad,ABCDE,2026-02-30
8162,Sara,foo@@bar,+21266123,https://www.github.com,10000,2026/13/40
8163,Mike,test@mail.com,,https://openai.com,90210,2026-02-30
8164,Mike,,+21266123,https://openai.com,12,2026/13/40
8165,John,,123,htp:/bad,ABCDE,01-01-2026
8166,Bob,test@mail.com,061234,,10000,
8167,John123,,,http://amazon.com,,
8168,John,,,http://amazon.com,12,2026-08-01
8169,John,foo@@bar,+212626601177,,12,2026-08-01
8170,Sara,user8170@example.com,+212649145149,https://openai.com,12,2026-02-30
8171,@@Mike,,+212616969214,,10000,2026/13/40
8172,@@Mike,,+21266123,,10000,2026/13/40
8173,John,foo@@bar,061234,https://openai.com,ABCDE,2026/13/40
8174,Lina,user8174@example.com,123,htp:/bad,90210,2026-08-01
8175,Sara,user8175@example.com,+212656554840,https://openai.com,90210,
8176,Mike,user8176@example.com,+212653151817,http://amazon.com,,2026/13/40
8177,John,foo@@bar,+21266123,https://google.com,12,01-01-2026
8178,Alice,foo@@bar,,http://google.com,90210,
8179,Alice,user8179@example.com,+212680944889,http://google.com,10000,2026/13/40
8180,Alice,bademail,061234,,ABCDE,2026-08-01
8181,Sara,bademail,+21266123,http://google.com,10000,2026/13/40
8182,@@Mike,,+21266123,,ABCDE,01-01-2026
8183,Alice,test@mail.com,+212617188253,https://openai.com,ABCDE,
8184,John,user8184@example.com,123,,12,2026-08-01
8185,Lina,foo@@bar,+212630853114,http://amazon.com,90210,2026/13/40
8186,John,test@mail.com,+21266123,https://google.com,90210,2026-08-01
8187,Sara,bademail,+21266123,,12,2026/13/40
8188,Lina,,,http://google.com,10000,2026/13/40
8189,,foo@@bar,+21266123,http://google.com,10000,01-01-2026
8190,John123,test@mail.com,061234,https://www.github.com,ABCDE,
8191,@@Mike,test@mail.com,123,https://google.com,ABCDE,01-01-2026
8192,John123,,,https://www.github.com,,01-01-2026
8193,John,bademail,+212636200749,http://google.com,,2026-02-30
8194,@@Mike,user8194@example.com,+21266123,,ABCDE,2026/13/40
8195,Bob,test@mail.com,061234,http://google.com,10000,2026-02-30
8196,@@Mike,,061234,https://www.github.com,10000,2026-08-01
8197,Sara,test@mail.com,,htp:/bad,12,2026-08-01
8198,,,061234,,90210,01-01-2026
8199,Alice,foo@@bar,+21266123,,,01-01-2026
8200,John123,bademail,+212611014232,https://google.com,90210,2026-08-01
8201,Mike,user8201@example.com,123,http://google.com,12,2026-02-30
8202,Mike,user8202@example.com,123,http://google.com,,2026-08-01
8203,John,test@mail.com,123,https://openai.com,10000,2026-02-30
8204,John,bademail,061234,https://openai.com,,2026-08-01
8205,Sara,user8205@example.com,061234,https://google.com,90210,2026/13/40
8206,,test@mail.com,061234,htp:/bad,12,2026-02-30
8207,John,user8207@example.com,,htp:/bad,90210,
8208,Sara,user8208@example.com,,https://google.com,90210,01-01-2026
8209,Mike,foo@@bar,061234,htp:/bad,ABCDE,2026-02-30
8210,,user8210@example.com,,htp:/bad,,01-01-2026
8211,Lina,foo@@bar,+21266123,https://www.github.com,90210,2026-08-01
8212,Mike,bademail,123,,90210,2026-08-01
8213,,,+212654694249,http://google.com,90210,2026-02-30
8214,,,,http://google.com,,2026-08-01
8215,Bob,user8215@example.com,+212682008270,http://amazon.com,ABCDE,
8216,John123,test@mail.com,123,http://google.com,90210,
8217,Bob,bademail,123,http://amazon.com,ABCDE,01-01-2026
8218,John123,user8218@example.com,+21266123,https://openai.com,,01-01-2026
8219,Bob,test@mail.com,,https://openai.com,10000,01-01-2026
8220,Sara,,123,https://www.github.com,90210,
8221,,user8221@example.com,061234,htp:/bad,12,
8222,John,bademail,+21266123,,12,2026-08-01
8223,,user8223@example.com,061234,,12,2026-02-30
8224,,foo@@bar,,,90210,2026-08-01
8225,John,user8225@example.com,+21266123,http://amazon.com,12,2026-02-30
8226,,,061234,htp:/bad,10000,2026-02-30
8227,John,,+212675037688,http://google.com,10000,01-01-2026
8228,Bob,user8228@example.com,061234,,,2026-02-30
8229,,,061234,,ABCDE,2026/13/40
8230,Mike,user8230@example.com,,https://www.github.com,10000,2026-08-01
8231,John123,bademail,123,,90210,
8232,John123,test@mail.com,,,10000,
8233,Alice,user8233@example.com,123,htp:/bad,ABCDE,2026-08-01
8234,Alice,user8234@example.com,,https://google.com,90210,01-01-2026
8235,John123,bademail,061234,htp:/bad,12,01-01-2026
8236,Bob,user8236@example.com,061234,https://openai.com,10000,01-01-2026
8237,Sara,user8237@example.com,061234,,,2026-08-01
8238,John,bademail,+21266123,htp:/bad,,2026-08-01
8239,Sara,bademail,061234,https://openai.com,,01-01-2026
8240,Bob,,,,12,2026/13/40
8241,Sara,test@mail.com,+212643961833,htp:/bad,10000,2026-02-30
8242,,,123,http://google.com,,2026-02-30
8243,Sara,foo@@bar,+212676773737,htp:/bad,90210,2026-02-30
8244,John,bademail,123,htp:/bad,ABCDE,
8245,Sara,user8245@example.com,+21266123,https://openai.com,12,2026-08-01
8246,John123,user8246@example.com,+212698159656,https://google.com,90210,2026-08-01
8247,Alice,foo@@bar,,https://openai.com,12,2026/13/40
8248,Bob,,061234,https://google.com,10000,2026/13/40
8249,Alice,,123,http://amazon.com,ABCDE,2026-08-01
8250,@@Mike,bademail,123,https://openai.com,90210,2026/13/40
8251,Sara,user8251@example.com,+21266123,https://www.github.com,10000,2026-02-30
8252,John123,foo@@bar,+21266123,http://google.com,12,2026-08-01
8253,Bob,foo@@bar,+212635331213,http://google.com,,
8254,John,foo@@bar,061234,http://google.com,90210,2026-08-01
8255,@@Mike,user8255@example.com,+212667998000,http://google.com,90210,2026/13/40
8256,Bob,foo@@bar,+212686956175,htp:/bad,10000,01-01-2026
8257,Mike,bademail,123,http://google.com,ABCDE,2026-08-01
8258,Lina,foo@@bar,+212642217991,https://google.com,10000,01-01-2026
8259,Sara,user8259@example.com,123,https://openai.com,90210,2026-08-01
8260,John123,user8260@example.com,061234,http://google.com,10000,2026-02-30
8261,@@Mike,foo@@bar,,,12,01-01-2026
8262,John123,bademail,+212636568534,http://google.com,90210,
8263,Alice,test@mail.com,+212623689519,https://google.com,90210,2026/13/40
8264,,user8264@example.com,+21266123,htp:/bad,ABCDE,2026-02-30
8265,Alice,foo@@bar,,https://www.github.com,90210,01-01-2026
8266,John,bademail,,htp:/bad,90210,
8267,Sara,,061234,http://google.com,12,2026/13/40
8268,Bob,user8268@example.com,+21266123,https://google.com,10000,01-01-2026
8269,,user8269@example.com,,http://google.com,90210,2026/13/40
8270,Alice,,,http://google.com,ABCDE,2026-08-01
8271,John,bademail,,https://openai.com,12,
8272,Lina,foo@@bar,+212640585490,https://google.com,12,
8273,Lina,foo@@bar,123,http://amazon.com,90210,2026-02-30
8274,,,+21266123,https://www.github.com,12,2026/13/40
8275,John,user8275@example.com,061234,,10000,
8276,Mike,,,https://google.com,12,
8277,John123,user8277@example.com,123,htp:/bad,12,2026-08-01
8278,Sara,bademail,+212676743374,htp:/bad,12,2026-08-01
8279,Sara,user8279@example.com,061234,htp:/bad,90210,
8280,Sara,bademail,061234,https://google.com,90210,2026/13/40
8281,Sara,,061234,,ABCDE,2026-02-30
8282,Lina,user8282@example.com,+212696861278,https://www.github.com,,2026-08-01
8283,@@Mike,test@mail.com,+212622677478,,10000,2026-08-01
8284,@@Mike,bademail,,https://openai.com,10000,
8285,John123,foo@@bar,+212641159518,http://google.com,ABCDE,2026-02-30
8286,Bob,bademail,061234,,10000,2026-02-30
8287,,,123,https://www.github.com,10000,01-01-2026
8288,Sara,user8288@example.com,+21266123,https://google.com,12,2026-02-30
8289,Sara,test@mail.com,061234,htp:/bad,10000,2026/13/40
8290,Lina,,123,https://www.github.com,10000,2026-02-30
8291,Alice,,,,90210,2026-02-30
8292,John,bademail,,https://www.github.com,12,
8293,Sara,user8293@example.com,,,90210,2026-02-30
8294,Alice,foo@@bar,,http://google.com,,01-01-2026
8295,Alice,user8295@example.com,+21266123,https://www.github.com,ABCDE,2026-02-30
8296,@@Mike,bademail,,https://www.github.com,ABCDE,01-01-2026
8297,Sara,,+21266123,http://amazon.com,12,01-01-2026
8298,,user8298@example.com,061234,https://google.com,90210,2026-02-30
8299,John,bademail,+21266123,https://www.github.com,,2026/13/40
8300,,bademail,123,http://google.com,12,
8301,John,user8301@example.com,+21266123,,90210,2026-08-01
8302,@@Mike,user8302@example.com,+212635565599,https://www.github.com,ABCDE,
8303,Bob,user8303@example.com,+21266123,http://google.com,10000,2026-02-30
8304,Alice,,,https://www.github.com,10000,
8305,Sara,bademail,+21266123,,ABCDE,2026-08-01
8306,@@Mike,user8306@example.com,+21266123,htp:/bad,10000,2026-02-30
8307,Lina,user8307@example.com,,http://amazon.com,12,2026-08-01
8308,Mike,user8308@example.com,+212617609970,https://google.com,10000,2026-02-30
8309,John123,user8309@example.com,123,https://www.github.com,,2026-08-01
8310,John,bademail,,https://openai.com,ABCDE,01-01-2026
8311,John123,user8311@example.com,,https://www.github.com,10000,2026/13/40
8312,@@Mike,user8312@example.com,123,https://www.github.com,90210,2026-02-30
8313,John123,bademail,061234,http://google.com,ABCDE,2026-02-30
8314,Sara,,+212660678368,http://google.com,,2026/13/40
8315,Alice,,+21266123,https://openai.com,12,01-01-2026
8316,Sara,test@mail.com,+21266123,https://www.github.com,12,2026-08-01
8317,Alice,,+212691100858,https://openai.com,,2026-08-01
8318,Sara,bademail,+21266123,https://google.com,,2026-08-01
8319,Sara,,+21266123,,12,01-01-2026
8320,Lina,user8320@example.com,061234,https://google.com,12,
8321,John,foo@@bar,+212689923990,,90210,2026/13/40
8322,Bob,bademail,+212675287644,https://openai.com,10000,
8323,Bob,user8323@example.com,,http://amazon.com,10000,01-01-2026
8324,Bob,bademail,,https://www.github.com,ABCDE,2026-02-30
